Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
conPie-L-G3C-Tree/80,8.298535994659075e-4,8.271108231228928e-4,8.337036391234857e-4,1.2108879023684037e-5,9.2046156627094e-6,1.9357915549995827e-5
conPie-L-G3C-Tree/90,1.0268023846779467e-3,1.0184825975721094e-3,1.0378771464382988e-3,3.6829817074951625e-5,2.7891306125997538e-5,5.398153842013876e-5
conPie-L-G3C-Tree/100,1.1982422135658145e-3,1.1916510414941052e-3,1.2069509434875752e-3,3.02074583730081e-5,2.4581613969735134e-5,4.394471459474431e-5
conPie-L-G3I-Tree/10,8.92178821458008e-4,8.78580001564916e-4,9.436751331172704e-4,9.096268351203312e-5,1.8301928598966953e-5,1.9150542738826393e-4
conPie-L-G3I-Tree/20,5.613121596225775e-3,5.584735227313359e-3,5.657088791884262e-3,1.22777761483962e-4,7.526602756767212e-5,2.1102887648903978e-4
conPie-L-G3I-Tree/30,1.7330784102261028e-2,1.727465943870156e-2,1.7419361725062386e-2,2.0873904961113459e-4,1.2589382996992823e-4,3.282880090352973e-4
conPie-L-G3I-Tree/40,4.05821111360675e-2,4.053526180175122e-2,4.067049243606881e-2,1.494601580022645e-4,9.393965844234558e-5,2.482905125686616e-4
conPie-L-G3I-Tree/50,7.984619324966978e-2,7.965057430941401e-2,8.024600929321297e-2,5.414068884962585e-4,1.6462342880366188e-4,8.081805008105121e-4
conPie-L-G3I-Tree/60,0.14012036424724464,0.1394411377844413,0.14153615063971037,1.7415715237264e-3,8.106876892254917e-4,2.770533150177999e-3
conPie-L-G3I-Tree/70,0.22238339997014744,0.22208641598805723,0.22296881401601976,6.040621553926605e-4,3.1294993641264694e-4,1.0878422490719262e-3
conPie-L-G3I-Tree/80,0.335693516197491,0.3341805494780558,0.33984305116471314,3.5745360329788064e-3,5.044951391581123e-4,5.261148715924838e-3
conPie-L-G3I-Tree/90,0.5050238940653798,0.4967427950003184,0.510954699931608,8.756805670766926e-3,5.312133139582405e-3,1.186679717625096e-2
conPie-L-G3I-Tree/100,0.6835544400634413,0.6743170467525488,0.6923970546877172,9.897991845048434e-3,5.710433797305821e-3,1.3917996597760059e-2
conPie-R-G3C-Zip/10,5.558162770188302e-5,5.529056995099197e-5,5.600024769498681e-5,1.3513360874992277e-6,9.318110068733364e-7,1.9297686248329835e-6
conPie-R-G3C-Zip/20,1.2460436753572665e-4,1.2434976444894796e-4,1.2496039266349807e-4,1.1618614053398456e-6,8.792901545873538e-7,1.5537041484744302e-6
conPie-R-G3C-Zip/30,2.1559881824437897e-4,2.1303778011116386e-4,2.1995535761971504e-4,1.2705641096528477e-5,7.993432350185118e-6,1.856886519526465e-5
conPie-R-G3C-Zip/40,3.132706913093619e-4,3.1225306682252854e-4,3.1516897135784675e-4,5.3377203729187465e-6,3.4620516199462893e-6,7.838173305007948e-6
conPie-R-G3C-Zip/50,4.3308110086101505e-4,4.3166440547940646e-4,4.345389252252455e-4,5.955462381451269e-6,4.76192671221862e-6,7.4645694441417545e-6
conPie-R-G3C-Zip/60,5.723696542215747e-4,5.688819229067936e-4,5.774533691081279e-4,1.5995652328184896e-5,1.4070299150761245e-5,1.9959585686159995e-5
conPie-R-G3C-Zip/70,6.962687737930571e-4,6.921631909794319e-4,7.002399878968138e-4,1.4756474974063653e-5,1.285004740666885e-5,1.790728503745396e-5
conPie-R-G3C-Zip/80,8.978645680591565e-4,8.908416196568302e-4,9.182322194211316e-4,4.340069405390038e-5,1.8537270174624574e-5,8.576512592282496e-5
conPie-R-G3C-Zip/90,1.062770950160863e-3,1.0568102911618718e-3,1.0741458427083145e-3,2.902953328773723e-5,1.735638149827916e-5,4.6877397147090325e-5
conPie-R-G3C-Zip/100,1.3207394474211924e-3,1.3122602320752832e-3,1.330029086782199e-3,3.6379267051350324e-5,3.192173694550216e-5,4.343497016503401e-5
conPie-R-G3I-Zip/10,8.594788381543589e-6,8.508050561423945e-6,8.700408494531871e-6,3.5697342451451855e-7,3.171622850098227e-7,4.071565816550384e-7
conPie-R-G3I-Zip/20,1.069045832047415e-5,1.0661904547931314e-5,1.0733222874545673e-5,1.3472395046295053e-7,9.651524927101831e-8,1.8608157106273782e-7
conPie-R-G3I-Zip/30,1.3062468142777867e-5,1.3020639219418046e-5,1.3128869748738329e-5,1.9429094870217215e-7,1.2782729039141212e-7,3.0754302674897293e-7
conPie-R-G3I-Zip/40,1.5439597956460933e-5,1.540815565435949e-5,1.55161633413418e-5,1.7615083044314553e-7,8.447135071518528e-8,3.3630552939235154e-7
conPie-R-G3I-Zip/50,1.7784556354454058e-5,1.776590056424898e-5,1.7816712639655488e-5,8.992356245752032e-8,5.776637239373681e-8,1.3819719077093056e-7
conPie-R-G3I-Zip/60,2.0263433552468333e-5,2.0227071688249705e-5,2.0320609912952437e-5,1.867588188376615e-7,1.281213407878898e-7,2.7517795220561925e-7
conPie-R-G3I-Zip/70,2.2650024745054677e-5,2.256884558465242e-5,2.2769461344823748e-5,3.9252169046245306e-7,2.7348951089638936e-7,5.697963336631391e-7
conPie-R-G3I-Zip/80,2.522729744486403e-5,2.5081250998457217e-5,2.5434308319201107e-5,6.584825819003419e-7,4.2219552553021883e-7,9.58464382130946e-7
conPie-R-G3I-Zip/90,2.757868543802982e-5,2.74515124358375e-5,2.775860700463334e-5,5.664661536563467e-7,4.3673922004699795e-7,7.437520369667096e-7
conPie-R-G3I-Zip/100,2.9864503015296476e-5,2.9777894975177948e-5,2.999259922482036e-5,3.9261852418341956e-7,2.959987872196023e-7,5.188832523864904e-7
conPie-R-G3C-Tree/10,6.104872665807952e-5,6.0858564124456965e-5,6.143210306548757e-5,9.764972903754556e-7,7.128850760594196e-7,1.462420604686943e-6
conPie-R-G3C-Tree/20,1.378389697723551e-4,1.3764000580074074e-4,1.381274164987176e-4,9.273980351479288e-7,5.705794027354947e-7,1.3537846766994397e-6
conPie-R-G3C-Tree/30,2.351876437549401e-4,2.3352221216739341e-4,2.4119348874766016e-4,1.0576860711434608e-5,3.955931117893743e-6,2.1283647485182372e-5
conPie-R-G3C-Tree/40,3.4433690774049176e-4,3.438718209097258e-4,3.4522099232605973e-4,2.4556302756000725e-6,1.6139159730885877e-6,3.7331918163390762e-6
conPie-R-G3C-Tree/50,4.7644395228338594e-4,4.756558344381206e-4,4.776202027210852e-4,3.6050638575044777e-6,2.632303611358294e-6,5.06100803679739e-6
conPie-R-G3C-Tree/60,6.214816157424644e-4,6.195098325563546e-4,6.248444835184661e-4,9.471721857499727e-6,6.065298302040552e-6,1.3772971065763376e-5
conPie-R-G3C-Tree/70,8.198750585000593e-4,8.096368321826295e-4,8.461152137310095e-4,5.8336501054797735e-5,3.048771256920879e-5,1.1548851258776163e-4
conPie-R-G3C-Tree/80,9.719939863711723e-4,9.658639745600623e-4,9.847427154118832e-4,3.1059323330514023e-5,2.0290474186669508e-5,5.327942837652814e-5
conPie-R-G3C-Tree/90,1.1782541777228862e-3,1.169852606091271e-3,1.2096034853523142e-3,5.8111098945320836e-5,1.7366326360815823e-5,1.2038914957327697e-4
conPie-R-G3C-Tree/100,1.3627138803903864e-3,1.360755055531495e-3,1.3659931115391575e-3,9.972498426467097e-6,6.244053787794367e-6,1.5373303889037103e-5
conPie-R-G3I-Tree/10,1.0477678797966843e-3,1.0457400854752216e-3,1.0506178644910814e-3,9.472537757225153e-6,7.615213874606348e-6,1.303450603952965e-5
conPie-R-G3I-Tree/20,7.499448136343793e-3,7.445802734029802e-3,7.545327255947757e-3,1.6413546485574362e-4,1.3623395302374576e-4,1.9550213289332095e-4
conPie-R-G3I-Tree/30,2.3156642716806224e-2,2.2702549508126706e-2,2.3537672480255106e-2,1.1571723749344493e-3,1.0100346041512416e-3,1.3363662794410587e-3
conPie-R-G3I-Tree/40,5.938020873716804e-2,5.870367878251252e-2,6.0802168527462154e-2,2.081963322935047e-3,1.0607734777003013e-3,3.6594874363629283e-3
conPie-R-G3I-Tree/50,0.11054489615593857,0.10907153898961747,0.11305889723565,3.571838104493419e-3,2.3732342883845806e-3,5.181680903091224e-3
conPie-R-G3I-Tree/60,0.18982139141974777,0.18612154406075185,0.1944611667663897,6.853184263191204e-3,4.501994724133486e-3,1.06980821451495e-2
conPie-R-G3I-Tree/70,0.3079620998519519,0.3008148496697612,0.3271830394494048,1.6373215990656734e-2,1.7830489593970555e-3,2.398706345988287e-2
conPie-R-G3I-Tree/80,0.4513531464705011,0.44390796124918985,0.4650322538303347,1.3278548938663936e-2,6.759421585403545e-3,1.8763993005797536e-2
conPie-R-G3I-Tree/90,0.6593080797690103,0.6513339989703673,0.667964528517914,1.0336240231840483e-2,7.736518855328025e-3,1.2048108634953947e-2
conPie-R-G3I-Tree/100,0.9258093973318561,0.9126789322508557,0.9421749543277352,1.7716255107304745e-2,5.371753414995795e-3,2.4120743636065978e-2
conBot-L-G3C-Zip/10,2.8523752813313483e-6,2.832331197756779e-6,2.8907154131659376e-6,1.0459234846668177e-7,7.08448619035225e-8,1.6417436475536966e-7
conBot-L-G3C-Zip/20,6.001858429018677e-6,5.980996884329846e-6,6.030690914335607e-6,9.889483979843894e-8,6.843074099435087e-8,1.4559601442037763e-7
conBot-L-G3C-Zip/30,9.801628934304477e-6,9.769815019822186e-6,9.8550550522455e-6,1.5361324813557648e-7,9.836040459415155e-8,2.403247188472892e-7
conBot-L-G3C-Zip/40,1.417561972556917e-5,1.4130923536962227e-5,1.425230793342656e-5,2.2759126578698763e-7,1.505500672955967e-7,3.5431963905307617e-7
conBot-L-G3C-Zip/50,1.9091326210366927e-5,1.9026183570208466e-5,1.9217866278834367e-5,3.248817934304397e-7,1.9461622632580622e-7,5.288590807826642e-7
conBot-L-G3C-Zip/60,2.4609379693075234e-5,2.451416917467657e-5,2.4768896167305943e-5,4.684384379194242e-7,2.812392278566374e-7,7.083954927100548e-7
conBot-L-G3C-Zip/70,3.0654170101759794e-5,3.0557661231135376e-5,3.081698698340364e-5,4.559959176856829e-7,3.002972851598166e-7,6.917368963328396e-7
conBot-L-G3C-Zip/80,3.733960401780077e-5,3.7213684232038315e-5,3.755733112024201e-5,6.606042345986707e-7,4.389467462639087e-7,1.0999270170094776e-6
conBot-L-G3C-Zip/90,4.447573791488e-5,4.432125818132035e-5,4.469855001400292e-5,7.269855186355629e-7,4.7083543486924136e-7,1.0870935204011746e-6
conBot-L-G3C-Zip/100,5.2230592988949935e-5,5.2061325389994776e-5,5.253776507988428e-5,8.271109332563108e-7,5.171308787355959e-7,1.3909536937002378e-6
conBot-L-G3I-Zip/10,2.5519530169213006e-5,2.5441625876783765e-5,2.565717063709571e-5,4.002047064351059e-7,2.7716438668426636e-7,6.274343230918203e-7
conBot-L-G3I-Zip/20,1.431599498014371e-4,1.4275271001641736e-4,1.439304940753322e-4,2.1108175135235863e-6,1.2130161275620892e-6,3.5690097091728163e-6
conBot-L-G3I-Zip/30,4.2782745171728715e-4,4.264576516017825e-4,4.298330846485816e-4,6.35622258597324e-6,4.647574007085456e-6,8.893731355045936e-6
conBot-L-G3I-Zip/40,9.635317407399418e-4,9.583716795267891e-4,9.703238504380563e-4,2.3093143827008582e-5,1.958609687700296e-5,2.8130112400701736e-5
conBot-L-G3I-Zip/50,1.8531868316998448e-3,1.8409119503833317e-3,1.868168924447916e-3,5.4952663602690775e-5,4.373084786049233e-5,7.857114811928061e-5
conBot-L-G3I-Zip/60,3.1150262438400605e-3,3.097382176386602e-3,3.137725617430019e-3,7.504005746518001e-5,5.765735932738231e-5,1.0606449859904349e-4
conBot-L-G3I-Zip/70,5.0654170228803495e-3,4.986600513781415e-3,5.295726322837182e-3,4.6350959391350255e-4,1.020956738308253e-4,8.703723596713971e-4
conBot-L-G3I-Zip/80,7.425065184803602e-3,7.390415453158419e-3,7.479994922249451e-3,1.4615468405950117e-4,1.0222567621740655e-4,2.587335887969181e-4
conBot-L-G3I-Zip/90,1.0455877950164916e-2,1.0420419201481302e-2,1.0495294432885728e-2,1.1911229395669515e-4,9.785074645114493e-5,1.6445272218993548e-4
conBot-L-G3I-Zip/100,1.4469786777150917e-2,1.4396274652135794e-2,1.4605410298958624e-2,2.748896319510237e-4,1.7424815999992187e-4,4.353213517760531e-4
conBot-L-G3C-Tree/10,5.401940209507264e-6,5.363514969191757e-6,5.478134292379362e-6,2.107573274417263e-7,1.1675361373075723e-7,3.9093294302694867e-7
conBot-L-G3C-Tree/20,1.1157037417873928e-5,1.1089234182739833e-5,1.1276021300936987e-5,3.4746314757719043e-7,2.3058710077155563e-7,5.958331156934603e-7
conBot-L-G3C-Tree/30,1.740555700082328e-5,1.727093461321163e-5,1.7537494237972165e-5,5.130474338026121e-7,4.318656447974613e-7,6.564903611667348e-7
conBot-L-G3C-Tree/40,2.4352914555126495e-5,2.4166257376767202e-5,2.46448805086833e-5,9.366670453920983e-7,6.259808184134448e-7,1.575661196896519e-6
conBot-L-G3C-Tree/50,3.131328708140794e-5,3.115826438401038e-5,3.153137160341453e-5,6.892070695884353e-7,5.469540763787892e-7,9.101194169133822e-7
conBot-L-G3C-Tree/60,3.8777145943879775e-5,3.869816806764722e-5,3.892242070817472e-5,4.2033373189471194e-7,2.7072085703445726e-7,6.521022359693102e-7
conBot-L-G3C-Tree/70,4.7114397420865155e-5,4.702650131335574e-5,4.731280003029327e-5,4.776603332289983e-7,2.3093913606126798e-7,8.770688622218037e-7
conBot-L-G3C-Tree/80,5.679969434005742e-5,5.652551021305227e-5,5.71138203174002e-5,1.161087826429255e-6,9.144620279556677e-7,1.4405880317011554e-6
conBot-L-G3C-Tree/90,6.602932968663627e-5,6.586472318757306e-5,6.676093030244888e-5,1.0738062965348263e-6,1.8313137935872586e-7,2.3752060778611353e-6
conBot-L-G3C-Tree/100,7.640374302030999e-5,7.620455779483254e-5,7.677684093797229e-5,9.624671468949097e-7,5.682322847085374e-7,1.574774169129015e-6
conBot-L-G3I-Tree/10,5.410326468458795e-5,5.3556749792289265e-5,5.6648985446973145e-5,3.634779323445516e-6,6.516646700655049e-7,8.248117727635953e-6
conBot-L-G3I-Tree/20,3.218182791799945e-4,3.2150972876148143e-4,3.224443136540407e-4,1.5946028861508911e-6,8.696405770374989e-7,2.919561397442028e-6
conBot-L-G3I-Tree/30,1.0073248383560454e-3,1.0040188613432944e-3,1.0118260910256202e-3,1.4993522541392424e-5,1.1441589672932485e-5,1.883920638868293e-5
conBot-L-G3I-Tree/40,2.3618142082768557e-3,2.3481425500646923e-3,2.3856101014016833e-3,6.315653020134746e-5,4.479231750895777e-5,1.0449836289192728e-4
conBot-L-G3I-Tree/50,4.543678079754483e-3,4.5232463550794015e-3,4.566479890021536e-3,7.872419108458191e-5,7.144394902700763e-5,9.198659561263298e-5
conBot-L-G3I-Tree/60,7.773739484975927e-3,7.751961315598056e-3,7.810895758299006e-3,9.623904155416615e-5,6.866976655092127e-5,1.4165481645409304e-4
conBot-L-G3I-Tree/70,1.2346919751969833e-2,1.2326134379123178e-2,1.2377476849421197e-2,7.754460179578386e-5,5.818743790550293e-5,1.0203226309732854e-4
conBot-L-G3I-Tree/80,1.8520738889820063e-2,1.8490070971406165e-2,1.8565046258361004e-2,1.014871113734121e-4,7.363522762689788e-5,1.4626211216722706e-4
conBot-L-G3I-Tree/90,2.6552223816315713e-2,2.6523228604975132e-2,2.6596070056487356e-2,9.594097660093931e-5,6.839463939987922e-5,1.3831243989998861e-4
conBot-L-G3I-Tree/100,3.679119104353729e-2,3.667985548822789e-2,3.702632120867686e-2,3.737657606237787e-4,2.408509717095824e-4,5.942607934235948e-4
conBot-R-G3C-Zip/10,5.552595519709783e-7,5.546135031353349e-7,5.56408762818888e-7,3.0369186161496363e-9,1.5214353073767283e-9,4.884463046170755e-9
conBot-R-G3C-Zip/20,7.651668169937398e-7,7.643313569196143e-7,7.672368109450765e-7,5.0114590001558144e-9,2.6007715691581974e-9,9.512856526601617e-9
conBot-R-G3C-Zip/30,9.731589890706187e-7,9.705561634695089e-7,9.776033760259384e-7,1.2861607131778206e-8,7.986735698701516e-9,1.8925333136132183e-8
conBot-R-G3C-Zip/40,1.1692744535527137e-6,1.1677473243267374e-6,1.1725670087076827e-6,8.24645439789576e-9,4.425997358757312e-9,1.5783800883328044e-8
conBot-R-G3C-Zip/50,1.3837362827984553e-6,1.382186612032149e-6,1.3872185587886684e-6,8.37787995810832e-9,4.104103113890997e-9,1.5821021979397826e-8
conBot-R-G3C-Zip/60,1.6000014827820848e-6,1.5938560335626382e-6,1.6140288167577623e-6,3.4162671823543146e-8,1.6903490007434583e-8,6.087499421935834e-8
conBot-R-G3C-Zip/70,1.8146294983272324e-6,1.7977786930409664e-6,1.862631854752005e-6,9.716553317444647e-8,5.2967630071299186e-8,1.8290585698881932e-7
conBot-R-G3C-Zip/80,2.0067377490382764e-6,2.0043549797323596e-6,2.0112965809651843e-6,1.2176090024095166e-8,7.570492029246505e-9,2.059563353234843e-8
conBot-R-G3C-Zip/90,2.2174215697129014e-6,2.212243461187797e-6,2.2268487639973796e-6,2.526788051954037e-8,1.5429753328839542e-8,3.637187206108909e-8
conBot-R-G3C-Zip/100,2.419759210317414e-6,2.4165935690151112e-6,2.4268431077197184e-6,1.6598257801137387e-8,1.0224389384587742e-8,2.981741037396839e-8
conBot-R-G3I-Zip/10,1.34350710425387e-6,1.3411457561971746e-6,1.347707964267122e-6,1.2250754529878556e-8,6.8042211051847625e-9,2.1645336094951114e-8
conBot-R-G3I-Zip/20,1.9825283975419885e-6,1.973583686978734e-6,1.993986984942313e-6,4.008741056438739e-8,3.062469240794332e-8,5.109449506639764e-8
conBot-R-G3I-Zip/30,2.5564416043031234e-6,2.5520243697823227e-6,2.5655906518467383e-6,2.3408673505902805e-8,1.4140004815021733e-8,3.967774498197869e-8
conBot-R-G3I-Zip/40,3.180798181930062e-6,3.1744805472478267e-6,3.190170541150256e-6,2.9369630754145533e-8,2.0121083130478764e-8,4.052464378214159e-8
conBot-R-G3I-Zip/50,3.819554542367686e-6,3.8073944007637647e-6,3.840589485463145e-6,6.314684524819001e-8,4.926396121117624e-8,9.03825912601165e-8
conBot-R-G3I-Zip/60,4.411238612374775e-6,4.404256359153712e-6,4.4233687469146725e-6,3.656641875899641e-8,2.4323729948463888e-8,5.509227284257015e-8
conBot-R-G3I-Zip/70,5.03639668539853e-6,5.026849210561841e-6,5.051581126682018e-6,4.417406358693025e-8,3.362998525075534e-8,6.361727363472475e-8
conBot-R-G3I-Zip/80,5.647586455846869e-6,5.637359641895722e-6,5.66709786254585e-6,5.250003838178995e-8,2.8280150563595474e-8,8.346213576630038e-8
conBot-R-G3I-Zip/90,6.258300686116022e-6,6.249170026462468e-6,6.273248564189181e-6,4.4343143152030004e-8,2.156076437912889e-8,6.856633213332764e-8
conBot-R-G3I-Zip/100,6.862671501637105e-6,6.855575744169577e-6,6.876687258675408e-6,3.8048499742352004e-8,2.4491082880544688e-8,6.344596775997273e-8
conBot-R-G3C-Tree/10,6.120065650089426e-6,6.012472317399585e-6,6.54854667700923e-6,7.685498935241651e-7,5.703352675774033e-8,1.6246197159790775e-6
conBot-R-G3C-Tree/20,1.383285717593666e-5,1.3809799106092557e-5,1.3883154191761422e-5,1.2652671670348678e-7,7.180070509075071e-8,1.931831177351375e-7
conBot-R-G3C-Tree/30,2.3808172842802245e-5,2.3760828905592517e-5,2.38883494324703e-5,2.3668734118373524e-7,1.5891995703598744e-7,3.2245138203475293e-7
conBot-R-G3C-Tree/40,3.5778268858760927e-5,3.5727356401842296e-5,3.586767929376198e-5,2.6080397272471235e-7,1.7698308909218812e-7,3.7122565854579896e-7
conBot-R-G3C-Tree/50,4.996717101632287e-5,4.9810074751743206e-5,5.020994847903952e-5,7.648573552394203e-7,4.767286870799241e-7,1.1078328620448307e-6
conBot-R-G3C-Tree/60,6.656488588644909e-5,6.631159097126981e-5,6.692089771831177e-5,1.1586425984336004e-6,8.571702479273291e-7,1.4571574477962359e-6
conBot-R-G3C-Tree/70,8.495962140637643e-5,8.466952340693716e-5,8.545123911271801e-5,1.372040773195639e-6,9.576732699100826e-7,1.949760886690073e-6
conBot-R-G3C-Tree/80,1.041143154106621e-4,1.039396583746062e-4,1.0448825936985241e-4,9.9238459578754e-7,5.601445398732694e-7,1.5347533673007607e-6
conBot-R-G3C-Tree/90,1.2659560747033967e-4,1.262921251143587e-4,1.2719722877365134e-4,1.6530023018547268e-6,8.726711662020869e-7,2.899012081969892e-6
conBot-R-G3C-Tree/100,1.5196305867223877e-4,1.512364304250256e-4,1.5302941975819722e-4,3.5172860370803595e-6,2.900687897556917e-6,4.2150349689965725e-6
conBot-R-G3I-Tree/10,6.519674289058973e-5,6.513452151354999e-5,6.532439170262471e-5,3.2998047501920485e-7,2.381689687073988e-7,4.4993258273504413e-7
conBot-R-G3I-Tree/20,3.955537715678526e-4,3.895162997463024e-4,4.1476890784649913e-4,3.7571239226391e-5,1.1681686967368267e-5,7.698147238692011e-5
conBot-R-G3I-Tree/30,1.1937342242338874e-3,1.1890149629412887e-3,1.1993555430565702e-3,2.0409773849327524e-5,1.7060869247156245e-5,2.4661882308752917e-5
conBot-R-G3I-Tree/40,2.7337111011142322e-3,2.7221953067878527e-3,2.7574326514931465e-3,6.267810308068172e-5,3.1906286189661605e-5,1.2227747680795887e-4
conBot-R-G3I-Tree/50,5.3850497880212345e-3,5.345435792464157e-3,5.430378464536639e-3,1.4841796487160376e-4,1.281053767126745e-4,1.7196768806835585e-4
conBot-R-G3I-Tree/60,8.795519165377727e-3,8.739303625901496e-3,8.883106944024824e-3,2.191532497148503e-4,1.5097348713650482e-4,3.043913789275498e-4
conBot-R-G3I-Tree/70,1.3258579034669732e-2,1.31414278562048e-2,1.3460441090962618e-2,4.759637578160184e-4,2.8387428099963186e-4,8.114440369199824e-4
conBot-R-G3I-Tree/80,2.0260438994491755e-2,2.0121935684051014e-2,2.044499657918708e-2,4.4808316921586707e-4,3.311437488025279e-4,7.177521803609432e-4
conBot-R-G3I-Tree/90,2.8474902731663768e-2,2.8169705700928516e-2,2.925586211621122e-2,1.2065887558572446e-3,5.360036242256164e-4,2.1686109776994206e-3
conBot-R-G3I-Tree/100,3.3705098153979526e-2,3.277842186165169e-2,3.560764107042744e-2,3.2202785083735638e-3,1.8653369855996403e-3,5.60459470122187e-3
boxesTop-G3K-Zip/10,6.581901786318407e-6,6.567634768625582e-6,6.6166856743822575e-6,8.014246922309208e-8,4.234349240418088e-8,1.3828873727538553e-7
boxesTop-G3K-Zip/20,1.7207883703997836e-5,1.7180976823535184e-5,1.725974006406495e-5,1.397171514601788e-7,9.865739152900282e-8,2.0519180137280543e-7
boxesTop-G3K-Zip/30,3.253058534172939e-5,3.233734289110335e-5,3.288458084754676e-5,9.672249675609171e-7,5.316420592875669e-7,1.4236608021968739e-6
boxesTop-G3K-Zip/40,5.194200852357428e-5,5.184224022787185e-5,5.2132165088335385e-5,5.17169283003176e-7,3.0761261839408706e-7,8.069231934881401e-7
boxesTop-G3K-Zip/50,7.608510925651348e-5,7.592503742304177e-5,7.644293710541766e-5,9.239114939556086e-7,3.4533313084218793e-7,1.8310028914409475e-6
boxesTop-G3K-Zip/60,1.0620790252240335e-4,1.0523231399659634e-4,1.1019831187906656e-4,6.380449646331245e-6,1.728023271574997e-6,1.4077130757002832e-5
boxesTop-G3K-Zip/70,1.379369670696002e-4,1.376331332479526e-4,1.3857481985141398e-4,1.5954768337215286e-6,1.113423389289845e-6,2.249965772919753e-6
boxesTop-G3K-Zip/80,1.7571721683640374e-4,1.7525304033947227e-4,1.768688997187011e-4,2.6832229953649696e-6,1.0353712603887562e-6,5.243874130321448e-6
boxesTop-G3K-Zip/90,2.172968402460087e-4,2.17046263839884e-4,2.1782082815291788e-4,1.3829716122520928e-6,8.664769082776041e-7,2.2448377922244578e-6
boxesTop-G3K-Zip/100,2.6457439516569564e-4,2.638925077102916e-4,2.658046775747475e-4,3.643075705270313e-6,2.3558793365892734e-6,5.018980912401084e-6
boxesTop-G3K-Tree/10,6.263011725308289e-6,5.600192314472807e-6,8.063669729525834e-6,4.486143604513647e-6,2.013849511426569e-7,8.619967652904172e-6
boxesTop-G3K-Tree/20,1.1967663952951222e-5,1.1946379195775073e-5,1.2005149369296442e-5,1.0991534095243907e-7,7.979762196891765e-8,1.4810737293815558e-7
boxesTop-G3K-Tree/30,1.9961895896220505e-5,1.991064320277992e-5,2.0066770627750338e-5,2.665757720326668e-7,1.5974300995050343e-7,4.243079558902916e-7
boxesTop-G3K-Tree/40,2.9391498808171295e-5,2.9333273514087256e-5,2.9499255340559192e-5,2.9632897989173877e-7,1.6471877121013082e-7,5.122897557563756e-7
boxesTop-G3K-Tree/50,4.0458397778770715e-5,4.039844448804553e-5,4.05752046489984e-5,3.1311262155926553e-7,1.788599628811414e-7,5.675569336318642e-7
boxesTop-G3K-Tree/60,5.3081564478126306e-5,5.3036063377635976e-5,5.317259310416732e-5,2.4984292904584804e-7,1.20247505425491e-7,4.069402008187617e-7
boxesTop-G3K-Tree/70,6.750873505711858e-5,6.741824999190654e-5,6.766837967003035e-5,4.4151532081016617e-7,2.8157995706390526e-7,8.218308988517045e-7
boxesTop-G3K-Tree/80,8.36989007440039e-5,8.346806973717386e-5,8.404965304496764e-5,1.0684401007233856e-6,7.967245390559042e-7,1.570973605512051e-6
boxesTop-G3K-Tree/90,1.0471006560538958e-4,1.0372304886544284e-4,1.0598557900851389e-4,4.333288281107933e-6,3.4786154086387573e-6,5.330505296038185e-6
boxesTop-G3K-Tree/100,1.2806516138218224e-4,1.2439591084637152e-4,1.3506125900447077e-4,1.8849609907782334e-5,1.1743326582879349e-5,2.789316286385082e-5
formForK-G3K-Zip/10,1.4370127964278829e-2,1.2925317672426547e-2,1.854611137535311e-2,6.54300027997677e-3,2.0690822073179058e-3,1.25644226514019e-2
formForK-G3K-Zip/20,58.18324488893843,53.85848777087267,65.21229132300141,6.717976055851072,1.1758868151286057,8.704387109269572
